Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE44,OUT018,622.3792214
NCN26,OUT018,1548.894171
FDC11,OUT049,1353.108035
FDV24,OUT035,2353.844486
FDR40,OUT019,238.9365315
NCQ17,OUT049,2604.663573
FDC46,OUT045,2976.018735
NCM18,OUT046,1009.067738
FDK16,OUT046,1552.971809
FDI28,OUT017,1252.704617
FDS11,OUT018,3097.620303
DRD13,OUT046,1043.922544
FDL36,OUT035,1373.786555
FDI27,OUT013,694.6531849
FDJ53,OUT019,291.7051899
FDS44,OUT045,3882.08328
FDE28,OUT046,3453.071919
FDQ33,OUT018,2076.476633
FDB37,OUT017,3852.99602
FDQ31,OUT045,1332.554895
NCQ05,OUT046,2380.598813
FDE10,OUT013,2034.244181
FDF38,OUT017,653.8827958
FDE50,OUT019,386.514035
DRG37,OUT010,325.7809538
NCH06,OUT049,4082.728704
FDY14,OUT045,4165.101912
FDO27,OUT017,1473.731476
FDQ19,OUT049,4005.082183
FDZ26,OUT019,575.6053508
FDN51,OUT013,4144.013698
FDK20,OUT035,1895.421331
FDD40,OUT018,2679.108257
DRI25,OUT018,725.4875674
FDH56,OUT017,1796.090065
FDI36,OUT027,5183.276167
DRH11,OUT018,720.0202416
NCV18,OUT017,1290.531533
DRI01,OUT049,2886.265126
DRE48,OUT049,3363.758688
FDS51,OUT035,948.7152794
FDM38,OUT017,806.3748448
FDB60,OUT027,5105.223659
FDY58,OUT035,3711.683285
FDY22,OUT045,2251.882646
FDF11,OUT027,5879.054484
FDZ51,OUT035,1503.706598
FDQ45,OUT017,2925.555273
FDF17,OUT035,3175.315666
NCF31,OUT027,4054.848147
FDA37,OUT013,1945.192405
FDO51,OUT046,702.9223861
FDF34,OUT013,3212.901618
FDD57,OUT018,1270.047761
FDO37,OUT046,3442.435445
FDR49,OUT049,766.7265595
FDS39,OUT049,2308.397578
FDI48,OUT027,1352.867832
DRM35,OUT049,3004.115016
FDV57,OUT035,2915.075637
FDZ55,OUT013,2572.451945
FDI28,OUT035,1211.926565
FDS21,OUT045,991.2778143
FDT34,OUT013,1631.222162
DRI25,OUT035,866.3533151
FDT47,OUT010,261.2340619
DRH39,OUT045,1167.365543
NCD54,OUT045,2275.025892
FDU16,OUT027,2176.346891
NCW29,OUT045,2021.710757
FDV25,OUT027,5645.664461
FDM56,OUT035,1699.492291
FDZ04,OUT027,1659.411549
FDG59,OUT019,105.0946925
FDI56,OUT045,1397.274013
FDS33,OUT035,1368.70866
FDC23,OUT049,2944.969425
FDT11,OUT049,3132.057995
FDG17,OUT045,3937.042979
FDZ44,OUT045,1828.73093
FDJ52,OUT013,2561.329194
DRI23,OUT046,2522.153033
DRE15,OUT010,225.3097759
NCF07,OUT013,1552.289895
NCR29,OUT049,858.7215125
FDE44,OUT019,147.4445579
FDT23,OUT035,1235.593817
NCG06,OUT017,4107.769591
NCU41,OUT010,400.8706316
FDH46,OUT017,1591.402943
FDV31,OUT013,2856.59108
NCT41,OUT027,4098.982687
FDE22,OUT027,4281.494599
FDC26,OUT045,1697.865512
DRF51,OUT017,608.6869873
NCY53,OUT019,286.3995684
FDY21,OUT017,3197.874218
FDL27,OUT013,958.859519
FDZ34,OUT049,3282.653107
NCF43,OUT010,313.6133821
FDC21,OUT035,1679.443326
FDL26,OUT013,2476.251901
FDT25,OUT010,291.933307
NCR30,OUT046,1199.290695
DRL23,OUT019,278.9647864
NCR05,OUT049,3346.79931
NCE19,OUT018,685.0380101
FDY07,OUT035,714.5168316
FDB10,OUT017,3809.075759
FDP57,OUT013,1609.820688
FDU48,OUT019,302.0076786
FDH48,OUT035,1319.877358
FDO33,OUT035,1792.92522
NCU29,OUT045,2327.724026
FDW35,OUT046,679.0170511
FDH05,OUT010,557.4718662
FDP26,OUT049,1626.614968
DRG27,OUT035,677.6150935
FDQ33,OUT046,2407.909664
FDH20,OUT010,265.6848843
FDV14,OUT046,1436.103129
DRD01,OUT046,880.4382182
NCI17,OUT049,1490.096241
FDF39,OUT010,717.4041201
FDX37,OUT046,1606.484764
NCX17,OUT035,3800.00123
FDN03,OUT013,4029.110016
NCS41,OUT010,377.8428648
FDH34,OUT045,2962.493897
NCX53,OUT018,1944.44652
FDY31,OUT046,2348.202369
FDD20,OUT017,1968.722353
FDE51,OUT045,731.0215467
FDV27,OUT046,1389.214274
FDF16,OUT035,2336.797682
FDZ02,OUT049,1485.567793
NCK05,OUT045,987.3674008
FDM12,OUT027,5034.878349
NCA05,OUT018,2055.845015
FDX33,OUT045,2528.93237
FDM25,OUT049,2952.509055
FDE41,OUT018,1126.250397
FDW14,OUT045,1368.224894
NCD30,OUT046,1533.257296
FDB23,OUT010,529.6648299
FDF45,OUT046,964.3106128
FDW20,OUT017,1943.686581
FDF47,OUT045,3615.838899
NCR05,OUT019,425.6335003
DRB01,OUT046,2931.168032
FDE36,OUT013,2623.277021
FDU56,OUT049,3102.139014
FDB23,OUT049,3784.163474
FDN48,OUT049,1402.043143
FDS43,OUT013,3037.408516
NCN05,OUT013,2964.963237
NCL53,OUT049,2953.10063
FDL56,OUT046,1390.307593
FDH17,OUT018,1272.368085
FDP37,OUT046,2021.816219
FDG09,OUT019,391.5568648
FDA55,OUT045,3621.105395
FDX31,OUT049,3916.905294
FDJ41,OUT045,4133.163594
DRC24,OUT045,2463.809902
FDQ21,OUT035,1906.274334
NCT54,OUT045,1452.620901
FDH08,OUT049,3859.201406
FDY38,OUT018,3202.525472
DRM11,OUT010,705.8212383
FDG32,OUT049,3737.919404
NCH18,OUT046,3591.810271
FDI20,OUT035,3428.689747
FDA33,OUT018,2012.088705
FDN45,OUT013,3632.281219
FDT45,OUT010,158.9516752
FDR32,OUT035,3711.683285
FDA48,OUT017,3584.696443
FDN23,OUT017,2276.14233
NCR18,OUT035,701.4321413
FDD45,OUT046,1505.680942
FDI22,OUT018,2875.6013
FDT09,OUT013,2076.201952
DRC24,OUT027,4109.918154
FDT39,OUT046,2366.395595
FDX28,OUT045,1522.269883
FDA50,OUT018,1257.705824
FDT33,OUT027,4495.175865
FDQ60,OUT049,1909.001374
NCM19,OUT018,1499.03278
FDF40,OUT046,3617.191026
NCI30,OUT035,3939.631594
FDK34,OUT049,3963.71519
FDA38,OUT027,5890.99
FDT02,OUT045,614.7083381
FDC11,OUT017,1357.474786
FDD08,OUT046,650.2314216
NCS29,OUT046,3716.623786
DRI03,OUT010,362.388012
FDK48,OUT035,1138.427037
FDM52,OUT049,2448.279684
FDP49,OUT035,899.7211377
DRA24,OUT046,2598.489376
NCJ43,OUT049,2884.334348
FDE11,OUT045,2952.53204
FDP01,OUT049,2540.288294
FDQ59,OUT018,1109.809607
FDA43,OUT019,407.502548
FDL14,OUT017,2439.59518
FDV50,OUT010,295.2566734
FDT01,OUT027,5460.311762
NCC42,OUT035,2194.038679
FDO28,OUT046,1896.652282
FDD32,OUT019,240.1080409
FDV45,OUT035,2990.604059
NCW17,OUT019,298.0908851
NCJ17,OUT027,2206.657542
NCF18,OUT049,3217.490326
FDP01,OUT045,2420.141854
FDH24,OUT045,2483.337943
FDI38,OUT027,5427.60538
FDX03,OUT035,723.4689125
FDY28,OUT046,3265.531382
FDN34,OUT018,2360.52999
FDJ02,OUT045,2339.089614
FDW40,OUT019,310.2925734
FDX03,OUT017,705.1357412
FDE17,OUT027,4055.793257
FDT58,OUT046,2641.212799
FDI38,OUT013,3381.125746
FDW22,OUT035,3624.293006
FDS15,OUT027,2846.267824
NCX06,OUT013,2931.60266
DRK47,OUT035,3726.782352
FDC23,OUT027,4742.569734
FDM56,OUT010,278.3893465
FDP21,OUT046,2963.289578
FDP58,OUT046,3327.960933
FDA27,OUT019,658.8074725
FDK41,OUT019,249.6276999
NCH42,OUT046,3455.463378
FDG29,OUT045,692.0758787
FDW15,OUT018,2060.27359
FDD28,OUT018,754.6462903
FDQ37,OUT049,3278.477515
FDC23,OUT035,2856.966045
FDV13,OUT035,1376.890302
FDK33,OUT046,3245.467821
FDO33,OUT013,1743.18428
FDN21,OUT017,2570.097936
NCW06,OUT027,5084.991833
FDI38,OUT035,3361.593372
FDC21,OUT027,2803.226183
NCS05,OUT046,2116.682805
NCN53,OUT049,594.001932
FDV40,OUT010,218.1360592
FDG60,OUT017,3772.761882
NCY30,OUT027,4859.121074
FDM40,OUT045,2211.40133
NCO30,OUT046,2869.929741
FDK10,OUT046,2841.795785
FDM36,OUT045,2759.63839
FDN10,OUT013,1817.604671
FDM46,OUT018,1235.994455
FDX50,OUT049,1750.481106
FDP33,OUT045,4055.030114
FDO12,OUT045,3148.075934
FDC28,OUT013,1697.89065
FDO31,OUT045,1252.187054
FDX45,OUT035,2447.631113
FDV21,OUT049,2006.250603
FDH04,OUT049,1399.859609
NCG54,OUT013,2709.894193
FDO13,OUT046,2571.280752
FDA09,OUT027,4784.786648
FDC38,OUT017,2087.265861
NCO42,OUT046,2288.123867
FDL45,OUT049,1971.649932
NCK31,OUT013,769.6416813
FDM39,OUT017,2869.859363
FDC22,OUT010,402.9192911
FDF46,OUT046,1842.721115
FDQ37,OUT045,3099.246662
FDH41,OUT010,476.0314052
FDQ04,OUT046,655.217946
NCQ02,OUT027,5012.548745
FDJ57,OUT027,4975.254211
NCE07,OUT049,2280.924833
FDE56,OUT013,891.2096863
FDI20,OUT049,3548.603609
FDK36,OUT018,617.4497793
FDP08,OUT027,5072.09901
FDF44,OUT017,2044.24423
NCU53,OUT017,2665.540202
FDF47,OUT035,3648.756679
FDS55,OUT010,319.4522904
FDZ52,OUT010,281.9493842
FDL04,OUT018,1403.475743
NCM26,OUT035,2410.949342
FDX43,OUT049,2799.632771
FDP52,OUT049,3827.118066
DRK49,OUT045,676.2156682
FDE38,OUT013,2639.049654
DRF13,OUT035,2282.932075
FDK41,OUT010,242.1073128
FDJ04,OUT027,3149.870542
FDZ44,OUT018,1593.674652
FDS11,OUT013,3669.969497
FDA55,OUT049,3784.201329
NCW53,OUT046,3016.640497
FDB49,OUT027,2583.492991
FDD23,OUT017,3031.628942
NCV42,OUT045,1704.752055
NCZ29,OUT018,1726.563758
FDQ26,OUT013,857.9084592
FDV08,OUT017,664.0808629
FDC53,OUT049,1549.450897
FDV58,OUT010,418.2217038
NCP02,OUT019,182.1179877
DRI37,OUT045,897.2348774
FDQ12,OUT049,3852.295291
FDE33,OUT046,1224.765033
FDX27,OUT045,1470.148505
FDM22,OUT017,820.2387684
NCH30,OUT019,287.0902456
FDC04,OUT017,3896.15214
FDO38,OUT046,1276.455154
FDV52,OUT027,3065.860991
FDB32,OUT013,1437.460763
FDV43,OUT018,582.5961773
FDI24,OUT018,2469.304961
FDR40,OUT017,1266.813179
FDW02,OUT049,1984.381105
FDE44,OUT049,747.6051321
FDL38,OUT046,1430.217595
NCT54,OUT010,262.5277134
DRJ39,OUT010,502.090288
FDW55,OUT049,4085.517646
DRF13,OUT019,313.9372277
NCW17,OUT049,2076.39587
FDP13,OUT035,662.7218286
FDS08,OUT018,2413.73646
NCP17,OUT035,980.9453012
NCO53,OUT035,2925.555273
FDH19,OUT045,2781.312199
FDJ04,OUT017,1861.498896
FDG10,OUT049,868.3738948
FDA40,OUT010,247.5378951
FDI53,OUT045,2570.097936
FDU09,OUT010,158.9516752
FDK60,OUT045,1520.755249
FDR43,OUT017,584.9065708
FDW22,OUT017,3571.908164
DRP47,OUT010,658.6876731
DRG48,OUT010,315.124145
FDA14,OUT035,2298.764517
FDU49,OUT013,1330.052074
FDK28,OUT045,4084.663549
FDT19,OUT046,2730.667703
NCQ42,OUT045,1950.132798
FDD03,OUT045,3792.753084
NCM53,OUT013,1663.14537
NCX53,OUT045,2208.032502
FDV14,OUT027,2202.988348
NCZ54,OUT017,2561.937983
FDB39,OUT013,817.6658104
DRC24,OUT046,2432.560717
FDY36,OUT013,1108.99405
FDN01,OUT035,2828.215476
DRH25,OUT046,847.1215026
FDV08,OUT046,709.5694269
NCP53,OUT049,3974.065703
FDU52,OUT010,327.8367436
NCI42,OUT045,3357.052372
FDZ14,OUT035,1870.605591
FDF11,OUT046,3551.829852
FDQ13,OUT018,1125.322049
FDO32,OUT010,121.6496839
DRJ37,OUT018,2102.052746
FDY43,OUT046,2650.999657
NCT41,OUT017,2419.009146
NCV17,OUT045,2070.152614
FDM04,OUT027,1374.214691
DRB48,OUT018,474.8885824
FDM24,OUT013,2419.369733
FDT37,OUT049,4140.665336
NCO05,OUT010,264.6117363
FDL13,OUT046,3489.734458
FDL15,OUT017,2413.257919
FDB11,OUT018,3084.776633
FDL14,OUT019,327.300128
FDY10,OUT019,287.6793608
FDJ40,OUT049,1737.591589
NCW18,OUT046,3520.377389
NCY06,OUT013,2011.057718
DRE13,OUT018,1125.731194
FDA26,OUT045,3527.32444
NCE19,OUT010,146.8934422
FDE33,OUT035,1244.145563
DRL59,OUT027,1368.589101
FDY07,OUT046,735.5862732
FDF57,OUT018,2362.465237
FDM58,OUT035,1706.84034
FDP26,OUT027,2688.798776
FDY32,OUT046,2604.914936
FDD51,OUT010,124.4259413
FDU22,OUT018,1605.705933
FDZ49,OUT018,3068.263171
NCI42,OUT017,3375.637795
FDT04,OUT027,1029.343374
NCU41,OUT045,3071.882515
FDS56,OUT045,4150.213554
NCN42,OUT017,2323.729246
FDK34,OUT046,3530.924099
FDB03,OUT017,3875.211708
DRJ25,OUT035,787.3488851
FDT25,OUT027,3254.701811
FDN20,OUT013,2691.176652
FDP09,OUT013,3470.064503
FDM20,OUT019,602.6027536
NCG55,OUT046,1825.916671
NCP14,OUT045,1616.464199
NCH06,OUT046,3595.674795
FDV52,OUT013,1816.503987
NCL07,OUT035,664.1171467
DRJ11,OUT027,5045.587746
DRO59,OUT013,1117.919206
FDW15,OUT010,317.1134201
NCQ30,OUT035,1881.384124
NCN54,OUT019,228.3166731
FDY01,OUT027,3044.269477
FDX39,OUT035,3456.94114
FDH53,OUT027,2116.848774
FDA57,OUT035,679.4937816
NCC07,OUT010,277.5543222
FDU28,OUT013,3037.362978
FDK36,OUT010,129.8813033
FDR36,OUT018,547.0431706
NCQ17,OUT035,2442.454886
FDS28,OUT019,172.0968384
FDE08,OUT045,2334.506284
FDU22,OUT046,1915.546357
FDG41,OUT045,1699.993387
FDO31,OUT010,226.2879266
FDM21,OUT019,666.2905214
FDU40,OUT017,3106.24036
FDV36,OUT018,1702.774301
FDT10,OUT027,1518.590532
FDX38,OUT045,766.9229906
NCU30,OUT027,4370.919544
NCV06,OUT049,3258.814838
FDT16,OUT035,4136.978068
NCP41,OUT027,2818.203305
FDZ56,OUT017,2689.445569
FDC22,OUT035,3096.346731
FDU10,OUT035,632.6455753
FDS46,OUT045,1820.644112
FDO08,OUT049,2761.84157
NCV42,OUT018,1467.441361
FDP33,OUT035,4050.365018
FDJ12,OUT046,3179.706564
FDH04,OUT045,1377.858697
NCU54,OUT013,3434.140719
FDO36,OUT010,371.3257819
FDT37,OUT027,6022.321639
FDD14,OUT010,385.1724398
FDA16,OUT013,3585.083479
NCS42,OUT019,261.265032
FDP10,OUT019,277.3519917
FDQ28,OUT049,2513.712575
FDK57,OUT010,291.2233379
FDK02,OUT013,1828.174318
FDW47,OUT018,1629.296501
NCC42,OUT018,1898.412394
FDQ37,OUT018,2695.085888
FDL40,OUT046,1519.99611
DRE13,OUT010,249.3608472
FDQ34,OUT027,2711.9806
NCB54,OUT046,2047.307723
FDS48,OUT049,2445.694256
FDO15,OUT045,1121.514294
NCT30,OUT013,672.3073222
FDU49,OUT027,2191.420978
FDE21,OUT046,1837.453231
FDS49,OUT019,235.5474511
FDT38,OUT027,2188.812409
FDZ01,OUT045,1579.907144
FDC41,OUT035,1176.372119
DRG13,OUT010,336.7838021
NCZ42,OUT018,3237.103859
NCM07,OUT045,1315.868263
NCV17,OUT018,1776.538224
DRK39,OUT035,1275.352144
FDS37,OUT018,1535.458156
FDV12,OUT019,267.6062401
NCG19,OUT018,3227.878701
FDS51,OUT013,928.3441716
NCO14,OUT046,699.8234777
FDC38,OUT046,2133.742964
FDN15,OUT046,2232.964137
NCH42,OUT013,3708.559978
FDQ22,OUT046,617.4936143
FDC05,OUT013,3163.89278
FDZ31,OUT013,3106.031004
DRJ23,OUT049,3210.926695
FDC52,OUT035,2385.811154
DRD12,OUT010,251.256313
FDV55,OUT017,2291.426205
FDD32,OUT046,1305.69694
FDR01,OUT049,3403.685003
FDY08,OUT019,309.5517189
FDQ45,OUT045,2974.860773
DRN11,OUT027,3849.97449
NCS05,OUT018,1825.250341
FDY32,OUT035,2587.488736
NCD31,OUT045,2624.721207
NCE06,OUT049,2679.148266
NCP14,OUT046,1644.020873
NCF18,OUT019,398.1606175
FDF14,OUT018,2071.503273
FDB22,OUT017,2449.992259
NCH54,OUT049,2637.464391
FDU27,OUT035,791.1864023
FDS58,OUT027,4242.664152
NCU29,OUT035,2271.589193
FDJ57,OUT013,3002.947558
FDL56,OUT049,1325.296311
FDH60,OUT035,3161.407272
FDN24,OUT018,680.9580881
FDD02,OUT017,1869.58318
FDP15,OUT017,4098.712137
FDB28,OUT027,5200.626239
DRC49,OUT045,2272.213336
NCG30,OUT018,1665.024933
FDJ14,OUT049,1210.357303
FDL52,OUT045,615.5803024
NCG19,OUT027,5830.187839
NCN41,OUT035,1924.123982
FDW22,OUT013,3633.902525
FDI02,OUT013,1726.029184
FDV51,OUT045,2625.273799
FDV48,OUT046,1274.309779
NCL17,OUT019,310.7623227
FDP46,OUT045,1382.981108
FDU10,OUT045,598.1522101
FDT37,OUT010,681.1776303
FDI27,OUT035,751.8010212
FDN51,OUT046,3707.31825
FDW07,OUT035,1351.882437
FDN45,OUT049,3768.100122
DRN37,OUT027,4431.942784
DRF48,OUT049,3174.68954
FDP38,OUT019,158.6211599
NCX18,OUT027,5167.29663
FDK45,OUT018,1538.872481
FDZ37,OUT049,1325.296311
FDS50,OUT018,3088.044816
NCR54,OUT018,2719.870637
NCS17,OUT035,1462.417755
FDV31,OUT046,2798.718825
DRE27,OUT017,1486.077823
FDN60,OUT013,2538.59003
FDK26,OUT013,2986.550944
FDX37,OUT018,1332.141358
FDW31,OUT046,3065.4434
FDX26,OUT018,2550.522993
DRL49,OUT019,311.714514
FDU49,OUT017,1338.176172
FDY58,OUT046,3436.591323
FDN03,OUT045,3985.751311
NCV06,OUT010,402.2285217
FDH53,OUT045,1281.940224
FDG31,OUT018,848.2730199
NCC06,OUT045,2013.519633
FDS13,OUT049,4239.926013
FDP16,OUT035,3963.407926
FDA35,OUT013,1874.510119
DRP47,OUT018,3399.475043
FDY28,OUT010,481.5454554
FDY20,OUT035,1407.015882
NCH30,OUT017,1727.998874
NCR29,OUT019,177.118946
NCP05,OUT013,2366.591309
NCF30,OUT019,296.6321243
FDA08,OUT035,2635.2165
FDN51,OUT027,6045.877844
FDH12,OUT046,1710.641603
FDY39,OUT017,2925.555273
NCO53,OUT045,2951.9756
FDB40,OUT046,2314.140388
FDH02,OUT049,1376.689369
FDY11,OUT027,1638.511394
FDQ09,OUT019,286.8998867
FDP16,OUT013,3981.906315
NCF55,OUT018,420.2895975
FDY09,OUT027,4708.368121
FDY39,OUT045,2923.793499
NCU53,OUT049,2722.65878
NCT41,OUT049,2497.36611
FDJ45,OUT046,589.5883693
FDR28,OUT013,2604.55437
FDN08,OUT013,1836.590909
FDJ07,OUT049,1803.457966
FDZ09,OUT027,4391.342394
FDQ14,OUT017,2374.392531
FDY12,OUT027,1308.911663
FDK57,OUT046,1928.600756
FDD20,OUT049,1961.373733
FDS36,OUT018,1489.492489
FDI40,OUT049,1593.942114
FDJ40,OUT045,1710.599238
FDE08,OUT013,2320.990161
DRK01,OUT013,1461.345995
FDC58,OUT049,675.8418204
FDE50,OUT046,2946.379304
FDX48,OUT035,2411.492897
DRM35,OUT018,2466.349137
FDG41,OUT013,1672.990071
FDB52,OUT046,3672.714835
FDV19,OUT045,2511.570051
DRG48,OUT017,2273.865482
FDI26,OUT013,2904.094252
FDU11,OUT019,293.5936784
FDF59,OUT019,299.3314603
FDR07,OUT049,1499.698885
NCE06,OUT017,2569.501985
FDE10,OUT046,2113.088388
NCO55,OUT046,1741.78386
FDZ13,OUT013,751.0394867
FDT50,OUT017,1498.520675
FDH12,OUT010,276.2424037
FDD21,OUT045,1806.815062
NCM05,OUT013,4172.733526
FDK04,OUT013,876.4014333
FDN33,OUT017,1490.277385
NCM18,OUT010,182.8054577
DRC25,OUT049,1308.47265
FDT47,OUT017,1491.257029
FDD45,OUT027,2478.847758
NCD07,OUT018,1529.729624
NCY54,OUT010,357.4210333
FDL12,OUT049,923.4913657
FDL02,OUT017,1629.538314
FDC60,OUT035,1397.839032
FDR37,OUT017,2903.854642
FDY16,OUT017,2968.978849
FDU26,OUT045,1869.029965
FDN24,OUT013,780.6826191
FDH44,OUT013,2353.385735
FDE23,OUT010,121.2324718
FDW60,OUT017,2817.645125
FDQ55,OUT049,1836.745167
FDV32,OUT027,1587.282622
FDV03,OUT010,327.1299839
FDY14,OUT010,733.6780751
NCL55,OUT027,6009.993692
DRF25,OUT017,637.2785508
FDX03,OUT046,722.2813611
FDF40,OUT045,3973.987801
FDX24,OUT010,254.4453884
FDA25,OUT049,1600.19088
FDH21,OUT018,2181.230746
FDB47,OUT010,464.6627626
FDT34,OUT019,278.6342014
FDS39,OUT010,310.1922159
NCU05,OUT046,1256.684643
FDE02,OUT049,1443.659297
FDL25,OUT035,1412.113363
FDC50,OUT049,1450.885603
FDZ32,OUT049,1664.180754
FDV14,OUT045,1346.293203
FDR07,OUT045,1499.051242
FDB26,OUT049,805.2238619
NCR50,OUT045,2407.509763
FDP01,OUT018,2108.934299
FDH57,OUT045,2036.509509
FDM60,OUT027,1065.264648
FDA45,OUT017,2791.227433
FDU55,OUT017,4105.202904
FDH40,OUT035,1287.533309
FDG40,OUT019,88.68855389
FDT12,OUT049,3771.002121
DRL59,OUT045,844.2231373
FDT47,OUT018,1309.858897
FDI60,OUT017,1015.321978
DRF51,OUT027,1017.715792
NCK31,OUT049,778.3762275
FDB08,OUT045,2539.360818
FDM44,OUT035,1575.213982
FDD46,OUT018,2090.196919
FDR27,OUT019,301.3125025
FDV56,OUT010,279.9938739
FDM02,OUT049,1322.029964
FDU45,OUT018,1512.442352
FDZ10,OUT017,1952.325134
NCK31,OUT010,136.5848486
FDR27,OUT035,2098.89807
FDF33,OUT013,1662.013703
FDJ36,OUT046,1664.713064
FDP33,OUT049,4147.884455
FDG17,OUT046,3589.877687
FDG47,OUT027,6055.895104
NCW29,OUT046,2047.267197
DRH59,OUT017,1123.518456
FDR32,OUT017,3717.736005
FDP48,OUT035,2919.110498
FDG17,OUT035,3935.729442
DRJ59,OUT017,658.0980427
FDY48,OUT027,2680.515857
FDB02,OUT046,2754.213822
FDN10,OUT019,290.8332922
NCD55,OUT035,683.6598151
FDX34,OUT013,1889.679193
FDZ38,OUT045,2726.230228
DRF37,OUT049,4211.705054
DRL47,OUT019,296.4661685
FDL27,OUT035,1002.516175
NCP53,OUT035,3823.851773
FDT03,OUT019,378.9167763
FDJ28,OUT035,3095.195687
FDF40,OUT018,3349.141388
FDA32,OUT035,3517.089827
NCP02,OUT017,920.0326805
FDZ31,OUT045,3128.989299
NCQ29,OUT013,4162.001554
FDP57,OUT010,275.4537244
FDL32,OUT027,2955.890181
DRB01,OUT035,3094.090036
FDJ40,OUT046,1754.404944
FDO24,OUT018,2188.620053
FDO11,OUT018,3346.379132
FDA56,OUT035,1868.434734
FDF02,OUT045,1626.971055
FDA10,OUT013,1899.728189
NCI55,OUT017,1894.353684
FDZ40,OUT010,148.5614333
FDV08,OUT049,655.6606446
FDN48,OUT013,1364.43776
FDU57,OUT017,2370.378964
DRF49,OUT013,1764.832632
FDS02,OUT035,3150.413337
FDS43,OUT046,2914.13466
FDT16,OUT013,4127.50656
FDX19,OUT027,5825.672682
FDK15,OUT046,1579.969677
DRA12,OUT049,2288.416657
FDY35,OUT017,730.0538803
NCU42,OUT013,2708.781387
FDD26,OUT013,2980.728109
FDR11,OUT018,2213.702536
NCP53,OUT045,3860.487523
FDP34,OUT045,2482.198935
NCV41,OUT019,283.0276475
FDN20,OUT018,2305.074554
FDZ16,OUT018,2685.208593
FDZ28,OUT049,2028.127835
NCL55,OUT013,4062.238002
NCJ17,OUT046,1361.574455
FDT37,OUT046,3671.587084
FDV51,OUT049,2794.606944
FDZ28,OUT035,2009.145785
FDN27,OUT013,1820.422015
FDS14,OUT019,330.1707501
FDZ58,OUT045,1905.163052
FDD46,OUT046,2461.23113
FDJ03,OUT035,775.9256284
FDU03,OUT010,371.0045324
FDA33,OUT027,3955.115481
NCW53,OUT035,3082.94484
NCC55,OUT017,614.6724701
FDP52,OUT019,539.8943674
FDE39,OUT049,1910.234855
FDB44,OUT035,3415.33012
FDG59,OUT013,551.6318068
FDI05,OUT013,1110.537004
FDF59,OUT045,1999.842995
FDM39,OUT019,369.9794893
FDB14,OUT013,1382.77365
NCS05,OUT019,304.5972805
DRJ35,OUT045,971.7062557
FDO31,OUT019,237.7499525
FDA31,OUT046,2730.667703
FDX40,OUT049,611.4187534
FDW56,OUT045,3096.944957
FDH09,OUT018,648.4360115
FDA52,OUT019,361.4839496
FDF20,OUT019,417.5597993
FDE40,OUT046,982.1553525
NCU17,OUT046,1601.669786
NCP14,OUT035,1646.363113
FDN25,OUT027,1443.43504
FDU39,OUT049,901.9101662
NCM05,OUT017,4168.034334
FDU07,OUT017,2357.807
FDF28,OUT049,2014.177407
FDR57,OUT049,2622.985412
FDJ33,OUT013,1912.62051
DRH23,OUT035,879.3913183
FDQ52,OUT046,3622.947318
DRK13,OUT035,3192.628178
FDP09,OUT046,3245.882224
FDR08,OUT027,2852.699583
FDV50,OUT045,1904.607467
FDT13,OUT049,3204.307951
FDJ27,OUT027,2611.99866
FDH21,OUT046,2484.711762
FDW14,OUT027,2254.989869
FDL52,OUT049,625.0697425
FDW28,OUT017,3181.120111
FDL40,OUT049,1503.616469
FDE24,OUT046,2256.997866
FDX35,OUT049,3828.566287
FDP46,OUT017,1367.661551
FDX56,OUT045,3346.351174
FDQ45,OUT049,3122.984208
FDK50,OUT027,4300.312158
FDY26,OUT045,3428.119454
FDQ09,OUT017,1772.617444
FDN39,OUT049,2815.349864
FDP13,OUT017,668.3056755
FDR51,OUT013,2369.516444
FDZ49,OUT010,498.8160178
FDL28,OUT018,3163.7343
FDZ10,OUT035,1955.593479
FDK38,OUT013,2336.587133
DRL49,OUT027,3803.302501
FDR15,OUT013,2427.990981
FDQ24,OUT035,4024.295677
FDD56,OUT013,2838.416015
NCR42,OUT046,540.0834213
FDH52,OUT045,991.2778143
FDH57,OUT019,301.340945
FDR15,OUT010,328.0625524
FDJ34,OUT035,1950.175267
FDW37,OUT035,1430.095433
FDQ23,OUT018,1345.88403
FDP34,OUT013,2514.121975
FDE04,OUT027,4814.377309
FDC48,OUT045,1251.630174
FDA47,OUT019,335.8149732
FDI35,OUT018,2494.457058
NCV05,OUT013,2477.446887
FDR28,OUT045,2570.052629
FDH31,OUT017,1522.269883
FDP59,OUT019,276.8944895
FDS19,OUT018,994.7555938
FDM60,OUT045,670.622185
FDJ44,OUT018,2396.176003
DRH51,OUT017,1341.71168
DRC25,OUT017,1318.874935
DRE25,OUT013,1416.868146
NCX05,OUT049,1811.179602
FDR11,OUT017,2509.835111
DRP47,OUT045,4011.739272
DRC49,OUT019,313.01038
FDQ47,OUT027,992.4051924
FDL20,OUT013,1713.875632
FDM34,OUT035,2043.67924
NCN55,OUT013,3874.953611
FDD41,OUT035,1616.464199
FDE52,OUT049,1384.995082
NCT18,OUT019,367.4846649
FDJ32,OUT018,761.0029791
FDE16,OUT046,3225.22333
FDZ09,OUT045,2590.381603
DRZ11,OUT046,1970.840745
FDK41,OUT049,1325.338789
FDE56,OUT049,932.327692
